timestamp,x,y,z,enmo
2012-04-22 11:05:00,-0.1323516478612764,-0.4008226635093392,0.485762516150695,0.0
2012-04-22 11:06:00,0.0990300087528712,-0.1233708059577782,0.98798919277746,0.000574806519393789
2012-04-22 11:07:00,0.0903406440036581,-0.0982257490846639,0.9908175963720868,0.0
2012-04-22 11:08:00,0.082661219258817,-0.1245295492760349,0.9877386851395408,0.0
2012-04-22 11:09:00,0.0874197139802679,-0.1916258259374604,0.9789925707544082,0.0013935875323600744
2012-04-22 11:10:00,0.0829742372838977,-0.2014951149157147,0.977849062621976,0.0018352133252348413
2012-04-22 11:11:00,0.0934744705606786,-0.1987366369368823,0.976832905040372,0.0012173849255683322
2012-04-22 11:12:00,0.0914890134189277,-0.1685071846729634,0.9830828083156596,0.001607068100350828
2012-04-22 11:13:00,0.0860133466961774,-0.1856347534629789,0.9805996399941675,0.0017156340298520867
2012-04-22 11:14:00,0.0821155972831893,-0.2163223376528919,0.975754451402416,0.0028135791444072744
2012-04-22 11:15:00,0.0843847717750895,-0.2054779089108166,0.977229450451552,0.0021573527085145816
2012-04-22 11:16:00,0.0867562164746018,-0.2210326298395326,0.974923715074797,0.003423297898754063
2012-04-22 11:17:00,0.0919896208761796,-0.2212612373915709,0.9746181821769672,0.0036429776324489183
2012-04-22 11:18:00,0.0804725239540614,-0.200752170267957,0.9767451452517458,0.00040408823219317824
2012-04-22 11:19:00,0.0833727481671668,-0.2002244196689664,0.9780305455278888,0.0017906873964741443
2012-04-22 11:20:00,0.0775720175863085,-0.1391557089805214,0.9883155813808716,0.0010741319475258138
2012-04-22 11:21:00,0.0773739884321803,-0.0556079798314166,0.9641170314666004,0.0
2012-04-22 11:22:00,0.0374318292667469,0.2823701686589187,0.952985792898832,0.0
2012-04-22 11:23:00,0.0204731412216132,0.3176026981957419,0.9489509473262592,0.0008988579492437143
2012-04-22 11:24:00,0.0438201577530974,0.290164211295993,0.9526357263727984,0.0
2012-04-22 11:25:00,0.044462059576129,0.3325057779811368,0.9436741508641726,0.0015277680333227739
2012-04-22 11:26:00,0.042820114865591,0.3185876041060754,0.950355327170485,0.0032481605308185557
2012-04-22 11:27:00,0.0864166325042501,0.3441825614388376,0.9400120292775964,0.004764691437034285
2012-04-22 11:28:00,0.0193195410932633,0.3150447451149964,0.9497710485196096,0.0008453830131134321
2012-04-22 11:29:00,0.0048637601091669,0.3514893331576702,0.938934627991757,0.0025799933810979336
2012-04-22 11:30:00,0.0558007045358139,0.1857460875332217,0.9323469834659824,0.0
2012-04-22 11:31:00,0.0495442507908577,-0.2303526826964687,0.9744350410192344,0.002517152161520153
2012-04-22 11:32:00,0.0542116312653741,-0.2834234375948399,0.9617647534257832,0.004121101697741603
2012-04-22 11:33:00,0.0532349421009981,-0.2732509396637383,0.9621532786382568,0.0016181740972753822
2012-04-22 11:34:00,-0.0108247762340011,-0.1927246967983219,0.9744279296700834,0.0
2012-04-22 11:35:00,0.0152402794251268,-0.3702460546332665,0.882164233432453,0.0
2012-04-22 11:36:00,0.060726343329595,-0.1272784404865561,0.944857090311516,0.0
2012-04-22 11:37:00,-0.1040259474622837,-0.3032384904578151,0.8457123824785374,0.0
2012-04-22 11:38:00,-0.0588925334587662,-0.2053484775731587,0.9733513256206956,0.0
2012-04-22 11:39:00,-0.0468499343578064,-0.1879438491858559,0.9762872126337688,0.0
2012-04-22 11:40:00,-0.0287653407481838,-0.258395494756231,0.9603094620617384,0.0
2012-04-22 11:41:00,-0.0473315506368621,-0.3659110415745534,0.9004002040887049,0.0
2012-04-22 11:42:00,-0.0134817180283623,-0.2939487126550679,0.9437787801761212,0.0
2012-04-22 11:43:00,-0.0386595058421639,-0.3291870620179761,0.8972240937879421,0.0
2012-04-22 11:44:00,-0.0011658847076174,-0.2115934299951436,0.9725362310722632,0.0
2012-04-22 11:45:00,-0.0144603822752707,-0.1920497165579269,0.9563884140203112,0.0
2012-04-22 11:46:00,-0.0501358422698221,-0.400980376810061,0.8444759165758128,0.0
2012-04-22 11:47:00,-0.1275014094709852,-0.0133859388210394,0.9875948636836164,0.0
2012-04-22 11:48:00,-0.139544941852702,-0.0101696876726153,0.9862306326671084,0.0
2012-04-22 11:49:00,-0.1513929627679145,8.791524952406664e-05,0.9843335288061444,0.0
2012-04-22 11:50:00,-0.0706088315620098,-0.1667311411714695,0.9554282224376311,0.0
2012-04-22 11:51:00,0.0476142912978471,-0.0121129515194973,0.9989576197170196,0.00016507153619560455
2012-04-22 11:52:00,0.043396231247351,0.0499417413484886,0.9987848904673488,0.0009738597192570086
2012-04-22 11:53:00,0.0637535588382729,0.0481924451298923,0.9986598200127734,0.001852516161978679
2012-04-22 11:54:00,0.0775743399360993,0.0280964062801137,0.998496880826732,0.0018997990233813322
2012-04-22 11:55:00,0.0735628387917669,0.0620856256422462,0.9966075898829966,0.0012456263948861235
2012-04-22 11:56:00,0.0721162536183077,0.1057714924293848,0.9903188930819592,0.0
2012-04-22 11:57:00,0.013531247021098,0.0737338481041256,0.9951736325664048,0.0
2012-04-22 11:58:00,-0.0085890045115225,0.1318133805160187,0.9871761232096152,0.0
2012-04-22 11:59:00,-0.0361137112747087,0.1015619643879021,0.9919456062278936,0.0
2012-04-22 12:00:00,-0.059053014340575,0.0914422435097907,0.991324064745256,0.0
2012-04-22 12:01:00,-0.0426690753123712,0.0442345448429418,0.9957862609455104,0.0
2012-04-22 12:02:00,-0.0054105324075882,0.0210574063539258,0.9983274043017852,0.0
2012-04-22 12:03:00,-0.0116875400334036,0.037063243527876,0.9982624773651416,0.0
2012-04-22 12:04:00,0.0124375070864224,-0.0576686168146502,0.9850374248142644,0.0
2012-04-22 12:05:00,0.0269786941118926,-0.1809241224508469,0.9828938632765568,0.0
2012-04-22 12:06:00,0.0391878729758876,-0.1278376819253218,0.9921325422311374,0.0011019646681520445
2012-04-22 12:07:00,0.0212546661867433,-0.1391807222741402,0.989444197136382,0.0
2012-04-22 12:08:00,0.0164810219311428,-0.1243041306697966,0.9924217796158904,0.00031201614368292496
2012-04-22 12:09:00,0.0097438634836844,-0.1679354266219326,0.9834721785987722,0.0
2012-04-22 12:10:00,0.0264220681050129,-0.174719271022297,0.9769066813016318,0.0
