timestamp,x,y,z
1970-01-01 18:00:00,-0.034228501542291546,-0.18889154108882725,1.0629358369367838
1970-01-01 18:01:00,-0.035359047700380564,-0.18113406596685,1.064032362499271
1970-01-01 18:02:00,-0.03641778523023851,-0.17208300017770392,1.0646374672857506
1970-01-01 18:03:00,-0.037391223389310384,-0.1616368694336227,1.0647032354878836
1970-01-01 18:04:00,-0.03826619752986643,-0.1497010882236797,1.064185067676284
1970-01-01 18:05:00,-0.03903004065395258,-0.1361899999459459,1.0630424974973265
1970-01-01 18:06:00,-0.03967075274110825,-0.12102891852129313,1.0612400009077267
1970-01-01 18:07:00,-0.04017716621942171,-0.10415613578713222,1.0587477825899865
1970-01-01 18:08:00,-0.04053910608353917,-0.08552485895679356,1.055542523075962
1970-01-01 18:09:00,-0.040747543033895176,-0.06510504165262611,1.0516080696941548
1970-01-01 18:10:00,-0.04079473781876479,-0.04288507039727729,1.0469360546112734
1970-01-01 18:11:00,-0.04067437463301834,-0.018873266404896363,1.0415264238618895
1970-01-01 18:12:00,-0.04038168086768508,0.006900839285409344,1.0353878622699328
1970-01-01 18:13:00,-0.03991352984863562,0.034385499967490366,1.0285381004633463
1970-01-01 18:14:00,-0.03926852280300901,0.06350605803329328,1.0210040916651542
1970-01-01 18:15:00,-0.038447046465060364,0.0941645980644186,1.0128220475795777
1970-01-01 18:16:00,-0.03745130349616166,0.1262399806403714,1.0040373245781724
1970-01-01 18:17:00,-0.0362853139752643,0.1595882830168994,0.9947041537115302
1970-01-01 18:18:00,-0.034954887306143496,0.19404366582869745,0.9848852109806263
1970-01-01 18:19:00,-0.03346756485310187,0.22941967641133232,0.9746510278429301
1970-01-01 18:20:00,-0.031832534545070436,0.26551098831114117,0.9640792460684889
1970-01-01 18:21:00,-0.03006051976494762,0.30209556283443495,0.953253725774204
1970-01-01 18:22:00,-0.028163646144273222,0.33893720229755714,0.942263520760076
1970-01-01 18:23:00,-0.02615529124245585,0.3757884461362895,0.9312017410942226
1970-01-01 18:24:00,-0.02404992311366801,0.41239374101882875,0.9201643288216358
1970-01-01 18:25:00,-0.021862934042172974,0.4484927977892367,0.9092487775950465
1970-01-01 18:26:00,-0.01961047511953969,0.48382403698162335,0.8985528294667133
1970-01-01 18:27:00,-0.017309296131424075,0.518128024831819,0.8881731812636903
1970-01-01 18:28:00,-0.014976593928876602,0.5511508120883841,0.8782042294605118
1970-01-01 18:29:00,-0.012629871419867418,0.5826471036200657,0.8687368775668365
1970-01-01 18:30:00,-0.010286808517828426,0.612383203325362,0.8598574248863805
1970-01-01 18:31:00,-0.007965145648625063,0.6401396939426561,0.8516465507287104
1970-01-01 18:32:00,-0.00568257969434864,0.6657138243801507,0.8441784040698076
1970-01-01 18:33:00,-0.0034566716610138354,0.6889215880741543,0.8375198053296969
1970-01-01 18:34:00,-0.001304765029025875,0.7095994847876663,0.8317295642860948
