timestamp,x,y,z
2012-04-30 14:30:00,-0.03550044354098322,-0.47548273018921366,0.7996703944125355
2012-04-30 14:31:00,-0.03418045994730317,-0.4734760016865124,0.8068709089722413
2012-04-30 14:32:00,-0.03316249310472826,-0.4712792946461519,0.814072304132331
2012-04-30 14:33:00,-0.03241981296347578,-0.46893613497387243,0.8212185637310069
2012-04-30 14:34:00,-0.031924035279122596,-0.46648720445994035,0.82825606185569
2012-04-30 14:35:00,-0.03164584720320263,-0.4639691084564088,0.8351345600740618
2012-04-30 14:36:00,-0.031555689232195205,-0.461413300157265,0.8418080972390838
2012-04-30 14:37:00,-0.03162437566597143,-0.45884519511555394,0.8482357494550342
2012-04-30 14:38:00,-0.03182364012585403,-0.45628350201273,0.8543822438464957
2012-04-30 14:39:00,-0.03212659691181719,-0.453739787497599,0.8602184155658253
2012-04-30 14:40:00,-0.03250811310072202,-0.45121828395494323,0.8657215029956001
2012-04-30 14:41:00,-0.03294509031072342,-0.4487159396131442,0.8708752813283837
2012-04-30 14:42:00,-0.033416658908620674,-0.44622270108421297,0.8756700395761209
2012-04-30 14:43:00,-0.03390429102461457,-0.4437220098482979,0.880102410514145
2012-04-30 14:44:00,-0.03439184199799891,-0.44119148656005097,0.8841750670722066
2012-04-30 14:45:00,-0.03486553262681026,-0.43860377038613646,0.8878963021796514
2012-04-30 14:46:00,-0.035313886239256694,-0.43592747541499044,0.8912795117747903
2012-04-30 14:47:00,-0.0357276341927682,-0.43312822382153976,0.8943426021034215
2012-04-30 14:48:00,-0.03609960050856032,-0.43016971708269436,0.8971073421897707
2012-04-30 14:49:00,-0.03642457200444107,-0.42701481177559375,0.8995986806235226
2012-04-30 14:50:00,-0.03669915645385774,-0.42362657335717924,0.9018440432451377
2012-04-30 14:51:00,-0.036921629056698456,-0.4199692877005447,0.9038726256771691
2012-04-30 14:52:00,-0.037091766426421306,-0.41600941522100876,0.9057146923646181
2012-04-30 14:53:00,-0.037210666780680704,-0.4117164763659354,0.9074008919678493
2012-04-30 14:54:00,-0.03728055535035559,-0.40706386032023534,0.9089615976067958
2012-04-30 14:55:00,-0.03730457558214254,-0.402029551112425,0.9104262795228852
2012-04-30 14:56:00,-0.03728656896249131,-0.3965967671358355,0.9118229170425001
