timestamp,x,y,z
1970-01-01 18:00:00,0.07391878418726815,-0.28348511575609275,0.7951560749689173
1970-01-01 18:01:00,0.24839645122479526,-0.34493403398217715,0.35626957633230444
1970-01-01 18:02:00,-0.10819894968150538,-0.3524670076941194,0.8894157217165743
1970-01-01 18:03:00,-0.0778150207793409,-0.42336713074107296,0.8681872959231445
1970-01-01 18:04:00,-0.07618420408451776,-0.4341341439621883,0.864247265748291
1970-01-01 18:05:00,-0.08394470808662015,-0.33078349852323913,0.8986883925697452
1970-01-01 18:06:00,-0.09520458265735694,-0.3365023097275243,0.8977200616721537
1970-01-01 18:07:00,-0.04385890925560824,-0.2514768522756416,0.9197652612176248
1970-01-01 18:08:00,-0.07518252296565948,-0.37398006372560494,0.8876836821683014
1970-01-01 18:09:00,-0.0752433241670219,-0.42913216564027606,0.8676311843811162
1970-01-01 18:10:00,-0.04420593920834757,-0.4377612937988182,0.8518220990654475
1970-01-01 18:11:00,-0.039099893158993614,-0.3862694556445937,0.8882814685752866
1970-01-01 18:12:00,-0.06067840385008863,-0.3080616536970291,0.9131232793640883
1970-01-01 18:13:00,-0.025208835395145394,-0.408613389120998,0.8674865685796325
1970-01-01 18:14:00,0.020771572683037864,-0.30951913641644435,0.9066474609592545
1970-01-01 18:15:00,0.03699381125037584,-0.21072230837935935,0.91896998151169
1970-01-01 18:16:00,0.07061308113078667,-0.13724794336679166,0.9605444515848273
1970-01-01 18:17:00,0.07047913922134798,-0.1014896585894912,0.9657716856754437
1970-01-01 18:18:00,0.06613416884880237,-0.1350229383910851,0.9619748776731492
1970-01-01 18:19:00,0.06204701349667758,-0.17898156779763041,0.9536807487294982
1970-01-01 18:20:00,0.05211299352626455,-0.23719796118929046,0.9441790671232367
1970-01-01 18:21:00,0.05905720778761866,-0.10522231335689393,0.9650045465535632
1970-01-01 18:22:00,0.07096312873528896,-0.08621314526045266,0.9672457162687716
1970-01-01 18:23:00,0.07388490282985045,-0.10432593928663395,0.965602734968892
1970-01-01 18:24:00,0.07664294690796672,-0.10201950748564273,0.9658824791749494
1970-01-01 18:25:00,0.09155931908319294,-0.0741730217979559,0.9679315157024566
1970-01-01 18:26:00,0.08038283328543036,-0.024263130843360556,0.9697097862102476
1970-01-01 18:27:00,0.07795174131862073,-0.004906292661924189,0.9687716595395413
1970-01-01 18:28:00,0.04238877504772716,-0.045592075547630916,0.9686556667321244
1970-01-01 18:29:00,0.029540689439731243,-0.12319886500093602,0.9414243183487565
1970-01-01 18:30:00,0.024632404152941358,-0.3510295030123381,0.903329739700348
1970-01-01 18:31:00,0.00693330888617117,-0.3367437958896177,0.8920062634829579
1970-01-01 18:32:00,0.12385291362972137,-0.8508176156840412,0.330037406286763
1970-01-01 18:33:00,0.01293237071317694,-0.12378347722377836,0.9474026648286202
1970-01-01 18:34:00,-0.07348107529293915,-0.12815824962431102,0.9491880642843716
1970-01-01 18:35:00,-0.0674984761007986,-0.11564766296184535,0.9513170736717061
1970-01-01 18:36:00,-0.06937088420309916,-0.11839692820618228,0.9505860616996403
1970-01-01 18:37:00,-0.0322478218485003,0.02822029696963828,0.9169521408316488
1970-01-01 18:38:00,-0.16791009156947753,-0.18801733389604022,0.8662684832984187
1970-01-01 18:39:00,-0.09837347554133791,-0.14102178161831044,0.8922880445312897
1970-01-01 18:40:00,-0.06171994187441004,-0.11373616954404205,0.9270571297594814
1970-01-01 18:41:00,-0.058849288593377326,-0.27777434799702494,0.8530949378830645
1970-01-01 18:42:00,-0.03137790156404413,-0.16387610825486978,0.9260551373632494
1970-01-01 18:43:00,-0.04512566568576254,0.018353287815163467,0.958685967012203
1970-01-01 18:44:00,-0.025066378329741942,-0.039735298365802786,0.9316910263354488
1970-01-01 18:45:00,-0.012034903152231264,-0.2478383423783964,0.8870588271995115
